
Generated at: 2021/01/21 14:11:58
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-422a
hsa-miR-150-5p
hsa-miR-378
hsa-miR-182-5p
hsa-miR-21-5p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database
hsa-miR-378,not in database for selected minimum score or unknow microRNA,

Note: Suggested mircoRNAs may NOT be found in database.


Results (8256) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
LRRC8D,Q7L1W4,,hsa-miR-182-5p,0.415348488949345,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RNA22|RNAhybrid
FAM218A,Q96MZ4,,hsa-miR-182-5p,0.415348296537827,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
ST5,P78524,,hsa-miR-422a,0.415293804512765,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|RepTar|RNAhybrid|TargetScan
PIK3CG,P48736,,hsa-miR-422a,0.415226501717399,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
CCSAP,Q6IQ19,,hsa-miR-222-3p,0.415220484576006,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNA22
GOLGA1,Q92805,,hsa-miR-221-3p,0.415151680783162,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
SUPT7L,O94864,,hsa-miR-182-5p,0.415107500795961,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
CEP295,Q9C0D2,,hsa-miR-222-3p,0.415067679353289,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|RepTar|RNAhybrid
LPP,Q93052,,hsa-miR-222-3p,0.415023764623206,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
PPP1R8,Q12972,,hsa-miR-221-3p,0.414977782905233,11,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirCoX|MirMAP|RNA22|RNAhybrid
PNISR,Q8TF01,,hsa-miR-182-5p,0.414967062966701,8,Very High,BCmicrO|DIANA|MirAncesTar|miRcode|MirMAP|miRTar2GO|RNAhybrid|TargetScan
CDKL2,Q92772,,hsa-miR-155-5p,0.414939877937702,11,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|Mirza-G|RepTar|RNAhybrid|TargetRank
ELK4,P28324,,hsa-miR-222-3p,0.414873670127482,11,Very High,BCmicrO|DIANA|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNA22|TargetScan
LRP3,O75074,,hsa-miR-182-5p,0.414853608417097,11,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirSNP|MirTar|miRTar2GO|RNAhybrid
ZNF621,Q6ZSS3,,hsa-miR-150-5p,0.41484628978119,12,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
COL6A2,P12110,,hsa-miR-422a,0.414788130031724,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|RepTar|RNAhybrid|TargetRank|TargetSpy
ANKS1B,Q7Z6G8,,hsa-miR-221-3p,0.414742018915722,13,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
USP53,Q70EK8,,hsa-miR-221-3p,0.414739068861516,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
IL17RD,Q8NFM7,,hsa-miR-21-5p,0.414734862116612,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|TargetRank
UBXN7,O94888,,hsa-miR-150-5p,0.414734416395266,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
NFYC,Q13952,,hsa-miR-155-5p,0.414694574091573,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RNA22|RNAhybrid
MYEF2,Q9P2K5,,hsa-miR-182-5p,0.414692950081844,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
TMEM237,Q96Q45,,hsa-miR-155-5p,0.414671821554636,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
MAPRE2,Q15555,,hsa-miR-222-3p,0.414645052805078,14,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid
STAT4,Q14765,,hsa-miR-150-5p,0.414609385407976,13,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|RNAhybrid
CLEC5A,Q9NY25,,hsa-miR-221-3p,0.414605357650315,12,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|RepTar|RNAhybrid|TargetRank
SUSD5,O60279,,hsa-miR-222-3p,0.414577022003385,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|PACCMIT
PLEKHG1,Q9ULL1,,hsa-miR-222-3p,0.414576941973792,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
GFPT2,O94808,,hsa-miR-422a,0.414573487126244,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RepTar
PTOV1,Q86YD1,,hsa-miR-150-5p,0.414558467871559,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|PITA|RNAhybrid
GMNN,O75496,,hsa-miR-155-5p,0.414496785896275,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
IFNAR1,P17181,,hsa-miR-150-5p,0.414409389050091,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RepTar|TargetRank
SSPN,Q14714,,hsa-miR-21-5p,0.414354688610324,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid
LDB3,O75112,,hsa-miR-222-3p,0.414336262436007,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
CYP8B1,Q9UNU6,,hsa-miR-150-5p,0.414314686209464,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
IMPAD1,Q9NX62,,hsa-miR-155-5p,0.414295061796983,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
CARF,Q8N187,,hsa-miR-222-3p,0.414275888570497,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
RELA,Q04206,,hsa-miR-182-5p,0.414265831838734,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RNAhybrid
CAMKV,Q8NCB2,,hsa-miR-422a,0.414228994570013,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|MirMAP|RepTar|RNAhybrid|TargetRank
RNF157,Q96PX1,,hsa-miR-150-5p,0.414173485105189,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|RepTar|RNAhybrid
RALYL,Q86SE5,,hsa-miR-182-5p,0.414127800422096,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid
SCIN,Q9Y6U3,,hsa-miR-150-5p,0.41411119836245,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
CEP350,Q5VT06,,hsa-miR-222-3p,0.414109082889183,12,Very High,BCmicrO|Cupid|DIANA|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|RepTar|RNA22|RNAhybrid|TargetRank
MRPS25,P82663,,hsa-miR-182-5p,0.414080328713181,12,Very High,BCmicrO|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
SLC17A5,Q9NRA2,,hsa-miR-21-5p,0.414046411204215,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
STX1B,P61266,,hsa-miR-221-3p,0.414042483393745,10,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|TargetScan
TMEM25,Q86YD3,,hsa-miR-221-3p,0.414034676912143,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
KCTD18,Q6PI47,,hsa-miR-21-5p,0.414029675243592,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
MDGA2,Q7Z553,,hsa-miR-182-5p,0.414015065231671,10,Very High,BCmicrO|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MultiMiTar|RepTar|RNAhybrid
ZNF10,P21506,,hsa-miR-155-5p,0.413979065760037,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RepTar
TBX5,Q99593,,hsa-miR-182-5p,0.413974626278347,10,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MultiMiTar|RNAhybrid
ADARB1,P78563,,hsa-miR-21-5p,0.413889604813735,12,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|RNAhybrid
IYD,Q6PHW0,,hsa-miR-150-5p,0.413889249219989,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
ZC3H6,P61129,,hsa-miR-222-3p,0.413874968037368,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
ZC2HC1B,Q5TFG8,,hsa-miR-155-5p,0.413837119584066,10,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP
AP1S2,P56377,,hsa-miR-155-5p,0.413818476202878,10,Very High,BCmicrO|BiTargeting|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MultiMiTar|RNAhybrid
WDFY3,Q8IZQ1,,hsa-miR-150-5p,0.413761698046231,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G
RAB38,P57729,,hsa-miR-222-3p,0.413709421902614,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
SERPINB5,P36952,,hsa-miR-21-5p,0.41366713844021,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
CD177,Q8N6Q3,,hsa-miR-221-3p,0.413650103578431,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PITA|RNAhybrid|TargetRank
PRR11,Q96HE9,,hsa-miR-182-5p,0.413644520689594,10,Very High,BCmicrO|ElMMo3|MBStar|MirAncesTar|miRDB|MirSNP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
PGM1,P36871,,hsa-miR-150-5p,0.413566741584248,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNA22|RNAhybrid
SLA,Q13239,,hsa-miR-150-5p,0.413470145798001,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
PTBP2,Q9UKA9,,hsa-miR-222-3p,0.413462287356327,10,Very High,BCmicrO|Cupid|ElMMo3|MBStar|microrna.org|mirCoX|Mirza-G|RNA22|RNAhybrid|TargetScan
SYAP1,Q96A49,,hsa-miR-182-5p,0.413455083313529,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|PITA|RepTar
C18orf54,Q8IYD9,,hsa-miR-221-3p,0.413441731125587,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
GRAMD1B,Q3KR37,,hsa-miR-182-5p,0.413403600350738,9,Very High,BCmicrO|DIANA|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|RNAhybrid|TargetScan
CHST2,Q9Y4C5,,hsa-miR-422a,0.413383230402917,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
USP32,Q8NFA0,,hsa-miR-182-5p,0.413327397645491,9,Very High,BCmicrO|CoMeTa|ElMMo3|MirAncesTar|miRcode|miRDB|miRTar2GO|RepTar|RNAhybrid
EPB41L5,Q9HCM4,,hsa-miR-21-5p,0.413297960792833,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
ZFP3,Q96NJ6,,hsa-miR-182-5p,0.413286347732292,10,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|miRcode|miRDB|MirMAP|miRTar2GO|RepTar|TargetScan
CHCHD7,Q9BUK0,,hsa-miR-155-5p,0.413271548613106,10,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|RNAhybrid
OAS1,P00973,,hsa-miR-182-5p,0.413268891184638,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|RepTar|RNAhybrid
PGRMC2,O15173,,hsa-miR-21-5p,0.413177373239056,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
RC3H1,Q5TC82,,hsa-miR-155-5p,0.413101011673995,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|RNA22|RNAhybrid
ARMCX5,Q6P1M9,,hsa-miR-21-5p,0.413051601384476,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|Mirza-G|MultiMiTar|RNAhybrid
PCNP,Q8WW12,,hsa-miR-150-5p,0.413040891798021,10,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNAhybrid|TargetScan
IGSF5,Q9NSI5,,hsa-miR-182-5p,0.413017688059439,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
LRCH2,Q5VUJ6,,hsa-miR-155-5p,0.413010071981019,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar
AP5M1,Q9H0R1,,hsa-miR-182-5p,0.41300669499155,8,Very High,BCmicrO|MBStar|MirAncesTar|miRcode|miRTar2GO|MultiMiTar|RNAhybrid|TargetScan
TRIM66,O15016,,hsa-miR-182-5p,0.412979920976238,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PITA|TargetScan
DHX33,Q9H6R0,,hsa-miR-150-5p,0.412950763994522,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|RNAhybrid
EML6,Q6ZMW3,,hsa-miR-21-5p,0.412901495297336,12,Very High,Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|PITA|RNAhybrid
P3H2,Q8IVL5,,hsa-miR-21-5p,0.412897536349888,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|RNAhybrid
PPM1B,O75688,,hsa-miR-221-3p,0.412892192527423,12,Very High,BCmicrO|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid
LETMD1,Q6P1Q0,,hsa-miR-150-5p,0.412890786670386,8,Very High,BCmicrO|DIANA|MBStar|miRcode|mirCoX|MirMAP|RNAhybrid|TargetScan
DLGAP1,O14490,,hsa-miR-21-5p,0.412870899391897,12,Very High,BCmicrO|DIANA|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid
XK,P51811,,hsa-miR-21-5p,0.4128419065504,12,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar
KIF20A,O95235,,hsa-miR-221-3p,0.412809267396503,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|RNAhybrid
KIF20A,O95235,,hsa-miR-222-3p,0.412785831771359,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|RNAhybrid
SORL1,Q92673,,hsa-miR-21-5p,0.412771963413137,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RNAhybrid
VASH2,Q86V25,,hsa-miR-221-3p,0.412737221328699,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|PITA|RepTar|RNA22|RNAhybrid|TargetRank
NCLN,Q969V3,,hsa-miR-150-5p,0.412596253464418,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
PPM1L,Q5SGD2,,hsa-miR-182-5p,0.412558512256496,8,Very High,BCmicrO|BiTargeting|DIANA|MBStar|MirAncesTar|miRcode|MirMAP|TargetScan
ZNF300,Q96RE9,,hsa-miR-21-5p,0.412541055755526,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
PHACTR2,O75167,,hsa-miR-150-5p,0.41249024975677,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetRank
TMEM167A,Q8TBQ9,,hsa-miR-221-3p,0.412484949913799,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar
NUMA1,Q14980,,hsa-miR-422a,0.412482439417271,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
TGOLN2,O43493,,hsa-miR-150-5p,0.412469262303032,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetRank
DERL1,Q9BUN8,,hsa-miR-221-3p,0.412445490832431,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|RNAhybrid
MS4A3,Q96HJ5,,hsa-miR-155-5p,0.412442452500821,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
NOLC1,Q14978,,hsa-miR-150-5p,0.412438542297438,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
CTDSPL,O15194,,hsa-miR-21-5p,0.412435585527527,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MultiMiTar|RNAhybrid|TargetRank
ZNF326,Q5BKZ1,,hsa-miR-222-3p,0.412408684078537,12,Very High,BCmicrO|Cupid|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNA22|RNAhybrid
CTIF,O43310,,hsa-miR-222-3p,0.412402081376237,10,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|RepTar|TargetScan
STK38,Q15208,,hsa-miR-150-5p,0.412391966294602,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PITA
CCDC25,Q86WR0,,hsa-miR-150-5p,0.412369055526954,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
P2RX7,Q99572,,hsa-miR-150-5p,0.412358498362032,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|RepTar|RNAhybrid|TargetRank
MFSD5,Q6N075,,hsa-miR-182-5p,0.412350291999999,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RNAhybrid
DPP10,Q8N608,,hsa-miR-150-5p,0.41229163982374,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNAhybrid
POLR3E,Q9NVU0,,hsa-miR-222-3p,0.41217693071017,10,Very High,BCmicrO|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetScan
RNF220,Q5VTB9,,hsa-miR-150-5p,0.41215600588426,12,Very High,BCmicrO|CoMeTa|DIANA|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|miRTar2GO|RepTar|RNA22|RNAhybrid
ZNF765,Q7L2R6,,hsa-miR-155-5p,0.412101867866876,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
THBS2,P35442,,hsa-miR-222-3p,0.412066535804121,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid
MPP5,Q8N3R9,,hsa-miR-21-5p,0.412062603279212,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
SLC22A3,O75751,,hsa-miR-221-3p,0.412062494141712,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
ARHGEF37,A1IGU5,,hsa-miR-221-3p,0.412028818882111,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RepTar|TargetRank
KMT2E,Q8IZD2,,hsa-miR-155-5p,0.412018279038264,10,Very High,BCmicrO|BiTargeting|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|RNAhybrid
