
Generated at: 2021/04/02 20:29:09
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-200b-3p
hsa-miR-483-3p
hsa-miR-155-5p
hsa-miR-940
hsa-miR-222-3p
hsa-miR-221-3p
hsa-miR-181d-5p
hsa-miR-200a-3p
hsa-miR-193b-3p
hsa-miR-31-5p
hsa-miR-143-3p
hsa-miR-199b-5p
hsa-miR-378
hsa-miR-150-5p
hsa-miR-182-5p
hsa-miR-10a-5p
hsa-miR-21-5p
hsa-miR-146b-5p
hsa-miR-200c-3p
hsa-miR-1234-3p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database
hsa-miR-378,not in database for selected minimum score or unknow microRNA,

Note: Suggested mircoRNAs may NOT be found in database.


Results (22625) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
MED21,Q13503,,hsa-miR-940,0.443514288578896,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid
SARM1,Q6SZW1,,hsa-miR-193b-3p,0.443512581833172,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid|TargetRank
SLC5A6,Q9Y289,,hsa-miR-31-5p,0.44348196675011,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
NRP2,O60462,,hsa-miR-31-5p,0.443460835162516,13,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|PITA|RNAhybrid
ERBB4,Q15303,,hsa-miR-155-5p,0.44345304758058,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|PITA|TargetRank
HSPA1A,P0DMV8,,hsa-miR-146b-5p,0.443448409515646,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
TTBK1,Q5TCY1,,hsa-miR-31-5p,0.443447332281861,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PITA|RepTar|RNAhybrid|TargetRank
HEYL,Q9NQ87,,hsa-miR-146b-5p,0.443444606728949,13,Very High,BCmicrO|ElMMo3|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNA22|TargetRank|TargetScan
VASP,P50552,,hsa-miR-940,0.443433445885353,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid
ZNF497,Q6ZNH5,,hsa-miR-143-3p,0.443433353893733,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
B4GALT6,Q9UBX8,,hsa-miR-200a-3p,0.443410318777459,14,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
MBTD1,Q05BQ5,,hsa-miR-146b-5p,0.443377204319348,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid
PIK3C2A,O00443,,hsa-miR-940,0.44336481464251,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|TargetSpy
XRN1,Q8IZH2,,hsa-miR-143-3p,0.4433641147379,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid
DSTYK,Q6XUX3,,hsa-miR-182-5p,0.443360526420232,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid
SLC35F1,Q5T1Q4,,hsa-miR-199b-5p,0.443354655247394,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
SDC2,P34741,,hsa-miR-222-3p,0.443341085535248,9,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirCoX|MirMAP|miRTar2GO|RNAhybrid
CNTLN,Q9NXG0,,hsa-miR-150-5p,0.443309271758127,13,Very High,BCmicrO|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RNAhybrid
HIF3A,Q9Y2N7,,hsa-miR-940,0.443303102646079,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
ACBD5,Q5T8D3,,hsa-miR-940,0.443288618824886,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetSpy
PRKACB,P22694,,hsa-miR-193b-3p,0.443288108989632,12,Very High,BCmicrO|DIANA|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RNA22|RNAhybrid
ZBTB6,Q15916,,hsa-miR-146b-5p,0.443271251073635,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetRank|TargetSpy
PXYLP1,Q8TE99,,hsa-miR-193b-3p,0.443235256541345,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
RAD51B,O15315,,hsa-miR-31-5p,0.443232549580685,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|MirMAP|MultiMiTar|RepTar|RNAhybrid|TargetRank
TNFRSF11B,O00300,,hsa-miR-221-3p,0.443219471735148,12,Very High,BCmicrO|Cupid|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
CNTN3,Q9P232,,hsa-miR-155-5p,0.443210754267451,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar
SLC25A27,O95847,,hsa-miR-31-5p,0.443180555820081,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
USP37,Q86T82,,hsa-miR-146b-5p,0.443167806943902,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
FAM160B1,Q5W0V3,,hsa-miR-221-3p,0.443164601312941,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetRank
BOLL,Q8N9W6,,hsa-miR-200a-3p,0.443161976440011,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
UNC50,Q53HI1,,hsa-miR-200b-3p,0.443154266092398,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|miRTar2GO|RNAhybrid|TargetRank
CDHR3,Q6ZTQ4,,hsa-miR-146b-5p,0.443145274677523,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
TRIM33,Q9UPN9,,hsa-miR-31-5p,0.443120786930228,12,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|miRTar2GO|MultiMiTar|PITA|RepTar|RNA22|RNAhybrid
DNAL1,Q4LDG9,,hsa-miR-200a-3p,0.443102686268599,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
ANKRD10,Q9NXR5,,hsa-miR-155-5p,0.443091979461442,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
ZNF273,Q14593,,hsa-miR-155-5p,0.443066477599747,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
SAMD9,Q5K651,,hsa-miR-182-5p,0.443066375607083,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetRank
CD1E,P15812,,hsa-miR-143-3p,0.443062159931196,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid
MYH9,P35579,,hsa-miR-483-3p,0.443039522221715,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetRank
TBX15,Q96SF7,,hsa-miR-150-5p,0.443016752891781,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RNA22|RNAhybrid|TargetRank
HECA,Q9UBI9,,hsa-miR-143-3p,0.443006504137602,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank
COL4A6,Q14031,,hsa-miR-200a-3p,0.442954899598448,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
ZNF701,Q9NV72,,hsa-miR-155-5p,0.442953277078505,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNAhybrid
RNF121,Q9H920,,hsa-miR-150-5p,0.442951365534359,9,Very High,BCmicrO|DIANA|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|RNAhybrid|TargetScan
TRHDE,Q9UKU6,,hsa-miR-155-5p,0.442944185492942,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|MirSNP|Mirza-G|MultiMiTar|TargetRank
HOXD3,P31249,,hsa-miR-181d-5p,0.442941064224262,11,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
ALX3,O95076,,hsa-miR-10a-5p,0.44290989711529,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|PACCMIT|RepTar|RNA22|RNAhybrid
HIP1R,O75146,,hsa-miR-199b-5p,0.44290794687385,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|MirAncesTar|mirbase|mirCoX|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
CNTLN,Q9NXG0,,hsa-miR-222-3p,0.44289015868907,13,Very High,BCmicrO|BiTargeting|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
FERMT1,Q9BQL6,,hsa-miR-146b-5p,0.442879294482676,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetSpy
ZNF326,Q5BKZ1,,hsa-miR-200c-3p,0.442854960874781,12,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
RNF138,Q8WVD3,,hsa-miR-200c-3p,0.442822610584049,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT
STUM,Q69YW2,,hsa-miR-182-5p,0.442819557405559,13,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNA22|TargetScan
PDCD6IP,Q8WUM4,,hsa-miR-200a-3p,0.442819455426123,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
BCAP29,Q9UHQ4,,hsa-miR-146b-5p,0.442812956934792,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
MGAT5,Q09328,,hsa-miR-182-5p,0.44281226139618,9,Very High,BCmicrO|DIANA|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|TargetScan
ACVR2B,Q13705,,hsa-miR-940,0.442801877144592,10,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|miRTar2GO|Mirza-G|RepTar|TargetRank
PPP1R9A,Q9ULJ8,,hsa-miR-940,0.442798920061204,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
CRB1,P82279,,hsa-miR-181d-5p,0.442786835610803,14,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|MirMAP|MirSNP|miRTar2GO|RepTar|RNA22|RNAhybrid
PREB,Q9HCU5,,hsa-miR-940,0.442773260821358,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
MRPS23,Q9Y3D9,,hsa-miR-181d-5p,0.442769743033127,12,Very High,BCmicrO|BiTargeting|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
FANCI,Q9NVI1,,hsa-miR-21-5p,0.442755867547319,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNAhybrid
GRM7,Q14831,,hsa-miR-181d-5p,0.442746243418625,9,Very High,BCmicrO|CoMeTa|Cupid|DIANA|microrna.org|MirAncesTar|MirMAP|RNAhybrid|TargetScan
KIAA1147,A4D1U4,,hsa-miR-31-5p,0.442712200234087,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
MAP4K5,Q9Y4K4,,hsa-miR-193b-3p,0.442695855691699,11,Very High,BCmicrO|Cupid|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
CLN6,Q9NWW5,,hsa-miR-143-3p,0.442688541640067,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
ERICH3,Q5RHP9,,hsa-miR-200c-3p,0.442686097386871,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
FZD1,Q9UP38,,hsa-miR-31-5p,0.442674409317152,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetRank
ZNF326,Q5BKZ1,,hsa-miR-200b-3p,0.442668965228342,12,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
CCDC14,Q49A88,,hsa-miR-21-5p,0.442654503727264,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetRank
BCL2,P10415,,hsa-miR-940,0.442647987005836,10,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|TargetSpy
PRRC2B,Q5JSZ5,,hsa-miR-31-5p,0.442646074043472,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetRank
TLR2,O60603,,hsa-miR-143-3p,0.442645811261174,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
RITA1,Q96K30,,hsa-miR-182-5p,0.442642494935003,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
OTULIN,Q96BN8,,hsa-miR-200c-3p,0.442616490439363,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
DAZ4,Q86SG3,,hsa-miR-200b-3p,0.442606903761837,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
TK2,O00142,,hsa-miR-143-3p,0.442606820708287,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
GPR173,Q9NS66,,hsa-miR-200c-3p,0.442601583801725,9,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|TargetScan
ZNF611,Q8N823,,hsa-miR-155-5p,0.442599875323245,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
GALNT13,Q8IUC8,,hsa-miR-940,0.442581476127515,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|RepTar|RNAhybrid|TargetRank|TargetSpy
VDAC1,P21796,,hsa-miR-143-3p,0.442568637083517,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid
CD180,Q99467,,hsa-miR-221-3p,0.442545415060721,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
WDR36,Q8NI36,,hsa-miR-181d-5p,0.442540051779525,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
PPTC7,Q8NI37,,hsa-miR-221-3p,0.442514022598395,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank
PCDHA9,Q9Y5H5,,hsa-miR-146b-5p,0.442473481414068,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetSpy
SHISA2,Q6UWI4,,hsa-miR-200c-3p,0.44244252942506,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
PIGR,P01833,,hsa-miR-940,0.442437957799335,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PHF24,Q9UPV7,,hsa-miR-940,0.442437649792629,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|RepTar|TargetRank|TargetSpy
NUDCD3,Q8IVD9,,hsa-miR-940,0.442430557242554,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar
IL25,Q9H293,,hsa-miR-181d-5p,0.442425923292617,10,Very High,BCmicrO|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|RepTar|TargetRank
KCTD5,Q9NXV2,,hsa-miR-155-5p,0.442412758914859,14,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid
AGPAT5,Q9NUQ2,,hsa-miR-31-5p,0.442408233902394,10,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRcode|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
PAPD7,Q5XG87,,hsa-miR-150-5p,0.442400531050143,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
PARD3B,Q8TEW8,,hsa-miR-155-5p,0.442390185620397,11,Very High,DIANA|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetScan
ZDHHC15,Q96MV8,,hsa-miR-182-5p,0.442382677254848,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G
TNKS,O95271,,hsa-miR-200a-3p,0.442381012472161,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|RepTar|RNAhybrid|TargetScan
PIGS,Q96S52,,hsa-miR-199b-5p,0.442375142266386,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|RepTar|RNAhybrid|TargetSpy
MYO3A,Q8NEV4,,hsa-miR-21-5p,0.442369591783072,9,Very High,BCmicrO|CoMeTa|DIANA|microrna.org|miRcode|mirCoX|MirMAP|PACCMIT|RNAhybrid
CRB2,Q5IJ48,,hsa-miR-193b-3p,0.442330224340409,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank
TMOD2,Q9NZR1,,hsa-miR-221-3p,0.442317393587427,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
REEP5,Q00765,,hsa-miR-150-5p,0.44230034600184,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
PIGK,Q92643,,hsa-miR-222-3p,0.442293460338561,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid
KIF1B,O60333,,hsa-miR-31-5p,0.442285515956724,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid
ATXN7,O15265,,hsa-miR-143-3p,0.4422725008297,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
FEM1B,Q9UK73,,hsa-miR-182-5p,0.442268858697604,8,Very High,BCmicrO|DIANA|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|TargetScan
UBFD1,O14562,,hsa-miR-31-5p,0.442260762204629,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
STYK1,Q6J9G0,,hsa-miR-21-5p,0.442254070254639,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G
ZZZ3,Q8IYH5,,hsa-miR-940,0.442218219104909,11,Very High,BCmicrO|CoMeTa|Cupid|DIANA|MBStar|miRDB|MirMAP|miRTar2GO|MultiMiTar|RNA22|RNAhybrid
GLYAT,Q6IB77,,hsa-miR-483-3p,0.442205041318534,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
AKAP6,Q13023,,hsa-miR-150-5p,0.442195815156641,12,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|Mirza-G|PITA|RepTar|RNAhybrid
RTF1,Q92541,,hsa-miR-193b-3p,0.442189729685644,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar
ETNK2,Q9NVF9,,hsa-miR-182-5p,0.442186926949191,10,Very High,BCmicrO|CoMeTa|DIANA|MirAncesTar|miRcode|MirMAP|MultiMiTar|RNA22|RNAhybrid|TargetScan
