
Generated at: 2021/04/04 17:38:27
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - GADD45G
FADS2
P4HA1
SOCS2
FOSB
TRHDE
ME1
RTP3
PHLDA1
IL1RN
IP6K3
CEBPD
SDC4
PEG10
TMEM154
IGFBP2
Micro RNA       - 
Minimum Score   - Very High


Gene Symbols input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database,Correct HUGO notation,HUGO Symbol ID,Approved Gene Symbol (HUGO),Previous Gene Symbol (HUGO),Gene Symbol Synonyms (HUGO)
FOSB,P53539,,hsa-miR-211-5p,0.487985863134496,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
SDC4,P31431,,hsa-miR-495-3p,0.487324828324711,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-1207-5p,0.487018923873595,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PITA|RepTar|RNAhybrid
PHLDA1,Q8WV24,,hsa-miR-194-5p,0.48666865326709,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|TargetScan
PHLDA1,Q8WV24,,hsa-miR-19a-3p,0.484561353423006,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
TMEM154,Q6P9G4,,hsa-miR-520f-3p,0.484475153441214,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
PHLDA1,Q8WV24,,hsa-miR-323a-3p,0.48409326067959,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|TargetScan
PEG10,Q86TG7,,hsa-miR-944,0.483614278354979,10,Very High,CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|TargetRank
ME1,P48163,,hsa-miR-612,0.483278167329974,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-493-5p,0.482807374263238,11,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|TargetScan
SOCS2,O14508,,hsa-miR-659-3p,0.482495705866657,12,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
CEBPD,P49716,,hsa-let-7a-5p,0.482350000717132,9,Very High,CoMeTa|DIANA|ElMMo3|MBStar|MirMAP|miRTar2GO|RepTar|RNAhybrid|TargetScan
IP6K3,Q96PC2,,hsa-miR-509-3-5p,0.481280447163664,13,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-105-5p,0.48028127530921,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
PHLDA1,Q8WV24,,hsa-miR-1264,0.480220173077968,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-381-3p,0.480173318523282,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar
TRHDE,Q9UKU6,,hsa-miR-636,0.479899741748601,9,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MirAncesTar|MirMAP|Mirza-G|MultiMiTar
SOCS2,O14508,,hsa-miR-802,0.479145985183333,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|PACCMIT|RNAhybrid|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-23a-3p,0.479008962027196,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetScan
TMEM154,Q6P9G4,,hsa-miR-373-3p,0.478738488498246,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
TRHDE,Q9UKU6,,hsa-miR-448,0.47793105103766,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|RepTar|TargetRank|TargetScan
TRHDE,Q9UKU6,,hsa-miR-422a,0.477331174470212,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-19b-3p,0.476875875476076,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetScan
IP6K3,Q96PC2,,hsa-miR-587,0.476714811673714,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
FOSB,P53539,,hsa-miR-23c,0.47663354606432,10,Very High,Cupid|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
SDC4,P31431,,hsa-miR-942-5p,0.476471722912552,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-548y,0.475946120236091,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT
SDC4,P31431,,hsa-miR-130b-3p,0.475852067151267,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-875-3p,0.475623445405032,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|TargetRank
SOCS2,O14508,,hsa-miR-374c-5p,0.474378543564054,10,Very High,Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|RNAhybrid|TargetScan
FOSB,P53539,,hsa-miR-185-5p,0.474348026148242,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
TRHDE,Q9UKU6,,hsa-miR-23a-3p,0.473661368660406,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
PHLDA1,Q8WV24,,hsa-miR-548w,0.473407782148633,9,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT
PEG10,Q86TG7,,hsa-miR-3120-3p,0.472350104952285,12,Very High,BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-216b-5p,0.471364688351344,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-448,0.470905959027099,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetSpy
FOSB,P53539,,hsa-miR-939-5p,0.470740067055315,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
TMEM154,Q6P9G4,,hsa-miR-93-5p,0.470600260563341,13,Very High,ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
GADD45G,O95257,,hsa-miR-503-5p,0.469594466345485,11,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G
SOCS2,O14508,,hsa-miR-549a,0.469408415827475,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
TRHDE,Q9UKU6,,hsa-miR-522-3p,0.469353961529857,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetRank
P4HA1,P13674,,hsa-miR-493-5p,0.468908913643718,12,Very High,BiTargeting|DIANA|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-543,0.46873594463813,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-372-3p,0.467760975673095,15,Very High,BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-23a-3p,0.466881482768222,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-34a-5p,0.466297241870401,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-513a-5p,0.466098220571774,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-519d-3p,0.466016660790091,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
IP6K3,Q96PC2,,hsa-miR-509-5p,0.464193371308048,12,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-361-5p,0.463969572408287,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
IL1RN,P18510,,hsa-miR-1827,0.463161972137999,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-212-3p,0.463094615601138,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|MultiMiTar|TargetRank
FADS2,O95864,,hsa-miR-608,0.46209979420314,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|RepTar|RNAhybrid|TargetRank|TargetSpy
TMEM154,Q6P9G4,,hsa-miR-580-3p,0.462015858047957,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-328-3p,0.46153866533687,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PITA|RepTar
PHLDA1,Q8WV24,,hsa-miR-539-5p,0.461358725564014,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
P4HA1,P13674,,hsa-miR-491-3p,0.460875730584184,13,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
P4HA1,P13674,,hsa-miR-197-3p,0.460817275921883,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
SOCS2,O14508,,hsa-miR-129-5p,0.460325504330992,11,Very High,BCmicrO|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-4282,0.460305870328982,11,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-302c-3p,0.459176845753128,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-571,0.459043655907885,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-5590-3p,0.458590856323801,9,Very High,DIANA|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|TargetScan
PEG10,Q86TG7,,hsa-miR-362-5p,0.458420774618466,11,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
PHLDA1,Q8WV24,,hsa-miR-545-3p,0.458214413200924,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
PHLDA1,Q8WV24,,hsa-miR-573,0.457970894485979,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|TargetSpy
ME1,P48163,,hsa-miR-186-5p,0.457332422974935,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
ME1,P48163,,hsa-miR-885-5p,0.457161513752047,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-130a-5p,0.456695291565158,9,Very High,Cupid|DIANA|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
TMEM154,Q6P9G4,,hsa-miR-302a-3p,0.456563660923754,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-218-5p,0.456457546397659,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar
SOCS2,O14508,,hsa-miR-507,0.456230038560559,14,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-20a-5p,0.456009704309045,13,Very High,DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PEG10,Q86TG7,,hsa-miR-15a-5p,0.455947064637135,10,Very High,CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar
TMEM154,Q6P9G4,,hsa-miR-200c-3p,0.455697375367013,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
SOCS2,O14508,,hsa-miR-448,0.454873441993477,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-183-5p,0.454684082797021,14,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PITA|RepTar|TargetRank
PEG10,Q86TG7,,hsa-miR-603,0.454233450629532,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetRank
TMEM154,Q6P9G4,,hsa-miR-520a-3p,0.454100313259031,14,Very High,DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
FOSB,P53539,,hsa-miR-141-3p,0.453477446522732,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
ME1,P48163,,hsa-miR-607,0.451038276288378,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
FOSB,P53539,,hsa-miR-423-5p,0.447952294686539,14,Very High,BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
PHLDA1,Q8WV24,,hsa-miR-340-5p,0.447840659298622,10,Very High,DIANA|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|TargetScan
IL1RN,P18510,,hsa-miR-485-3p,0.445935056950446,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|MirTar|RNAhybrid|TargetRank|TargetSpy
SOCS2,O14508,,hsa-miR-576-5p,0.445784557459077,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RNAhybrid|TargetRank
IGFBP2,P18065,,hsa-miR-592,0.445763512588858,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetSpy
PEG10,Q86TG7,,hsa-miR-130a-3p,0.44576212064711,10,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|microrna.org|MirAncesTar|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
SDC4,P31431,,hsa-miR-130a-3p,0.444547715024618,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
TMEM154,Q6P9G4,,hsa-miR-429,0.444497666790903,14,Very High,DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
PHLDA1,Q8WV24,,hsa-miR-107,0.444456281453939,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetSpy
PEG10,Q86TG7,,hsa-miR-146b-5p,0.444428368842994,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar
PEG10,Q86TG7,,hsa-miR-379-5p,0.444267483256928,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-362-3p,0.443645849357989,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|TargetScan
TRHDE,Q9UKU6,,hsa-miR-155-5p,0.442944185492942,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|MirSNP|Mirza-G|MultiMiTar|TargetRank
PEG10,Q86TG7,,hsa-miR-194-5p,0.442869813224791,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|MultiMiTar|RNAhybrid
SDC4,P31431,,hsa-miR-454-3p,0.442819637848667,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
FOSB,P53539,,hsa-miR-107,0.442279627202469,10,Very High,BCmicrO|BiTargeting|CoMeTa|MAMI|MirAncesTar|miRcode|MirMAP|MultiMiTar|RepTar|RNAhybrid
IP6K3,Q96PC2,,hsa-miR-107,0.442209476689103,13,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
TRHDE,Q9UKU6,,hsa-miR-641,0.44106919447958,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|TargetRank
SDC4,P31431,,hsa-miR-199b-5p,0.440573870113311,6,Very High,BCmicrO|MAMI|MirAncesTar|mirCoX|miRTar2GO|RNAhybrid
SDC4,P31431,,hsa-miR-7-5p,0.440259204982027,12,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
ME1,P48163,,hsa-miR-133b,0.438739871155549,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-943,0.438727813580023,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank|TargetSpy
TRHDE,Q9UKU6,,hsa-miR-4282,0.438094925904742,10,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
TRHDE,Q9UKU6,,hsa-miR-940,0.437721645691442,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|TargetSpy
ME1,P48163,,hsa-miR-374a-5p,0.437106812645158,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
ME1,P48163,,hsa-miR-505-3p,0.436417218253561,11,Very High,CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
TRHDE,Q9UKU6,,hsa-miR-3163,0.435827810991753,8,Very High,DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G
FOSB,P53539,,hsa-miR-219a-2-3p,0.435744067263263,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
SOCS2,O14508,,hsa-miR-548l,0.435709706161042,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-139-5p,0.435179882063267,13,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
PEG10,Q86TG7,,hsa-miR-346,0.434752567971718,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|TargetScan
PEG10,Q86TG7,,hsa-miR-485-5p,0.434636428728716,12,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MultiMiTar|RepTar|RNAhybrid|TargetScan
PEG10,Q86TG7,,hsa-miR-202-3p,0.434233176058295,13,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
FOSB,P53539,,hsa-miR-608,0.433698384221248,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
ME1,P48163,,hsa-miR-133a-3p,0.433552318087641,10,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
FOSB,P53539,,hsa-miR-128-3p,0.432898655071542,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid|TargetScan
CEBPD,P49716,,hsa-let-7d-5p,0.432841623089924,8,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirMAP|miRTar2GO|RNAhybrid|TargetScan
