
Generated at: 2021/03/17 09:54:01
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-150-5p
hsa-miR-200b-3p
hsa-miR-31-5p
hsa-miR-143-3p
hsa-miR-10a-5p
hsa-miR-200c-3p
hsa-miR-940
hsa-miR-181d-5p
hsa-miR-200a-3p
hsa-miR-193b-3p
hsa-miR-141-3p
hsa-miR-551b-3p
hsa-miR-1234-3p
Minimum Score   - Very High


Results (19222) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
BEX2,Q9BXY8,,hsa-miR-181d-5p,0.429276121034813,12,Very High,BCmicrO|BiTargeting|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid
CACNA1E,Q15878,,hsa-miR-31-5p,0.429262996929634,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MultiMiTar|RepTar|RNA22|RNAhybrid|TargetRank
ASPH,Q12797,,hsa-miR-200a-3p,0.429254176343625,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
SKAP2,O75563,,hsa-miR-222-3p,0.429246970885795,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
SUCLG2,Q96I99,,hsa-miR-181d-5p,0.429224192820807,10,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
BBX,Q8WY36,,hsa-miR-200a-3p,0.429216449913633,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetScan
ZNF831,Q5JPB2,,hsa-miR-141-3p,0.4292129497886,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
SRSF1,Q07955,,hsa-miR-31-5p,0.429161009230112,7,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRTar2GO|MultiMiTar|RNAhybrid
CPS1,P31327,,hsa-miR-141-3p,0.429152887319218,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
USP31,Q70CQ4,,hsa-miR-200a-3p,0.429150707867643,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
PSMB2,P49721,,hsa-miR-31-5p,0.429131682159357,9,Very High,BCmicrO|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|RNA22|RNAhybrid|TargetScan
DYNC1LI2,O43237,,hsa-miR-10a-5p,0.429069124007812,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
MGA,Q8IWI9,,hsa-miR-143-3p,0.429060774957778,10,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|miRcode|mirCoX|miRTar2GO|RepTar|RNAhybrid
SOCS7,O14512,,hsa-miR-200a-3p,0.429056556717026,9,Very High,BCmicrO|ElMMo3|MBStar|MirAncesTar|miRDB|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
FSTL3,O95633,,hsa-miR-940,0.429056059813933,12,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MultiMiTar|RepTar|RNAhybrid
CACNA1C,Q13936,,hsa-miR-150-5p,0.429049041366825,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PITA|RNAhybrid
CCDC88A,Q3V6T2,,hsa-miR-200a-3p,0.429048465386614,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|RNAhybrid|TargetRank
METAP1,P53582,,hsa-miR-143-3p,0.429037005581788,10,Very High,BCmicrO|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|RNAhybrid|TargetScan
HIPK2,Q9H2X6,,hsa-miR-200c-3p,0.429036237975732,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid
RBM39,Q14498,,hsa-miR-143-3p,0.428985684541912,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
LUZP2,Q86TE4,,hsa-miR-155-5p,0.428976632676337,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|Mirza-G|PITA|RepTar
CCDC68,Q9H2F9,,hsa-miR-940,0.428932335617621,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
FAM204A,Q9H8W3,,hsa-miR-940,0.428919817235688,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
ARHGEF37,A1IGU5,,hsa-miR-181d-5p,0.428909496162241,9,Very High,BCmicrO|BiTargeting|MBStar|microrna.org|MirAncesTar|mirbase|MirMAP|TargetRank|TargetScan
FLRT2,O43155,,hsa-miR-200c-3p,0.42887512753748,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
SIX4,Q9UIU6,,hsa-miR-141-3p,0.428860857954687,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar
ADCYAP1R1,P41586,,hsa-miR-143-3p,0.428854556767651,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetScan
SOGA1,O94964,,hsa-miR-31-5p,0.428844827112709,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RNAhybrid
MKNK2,Q9HBH9,,hsa-miR-940,0.4288415392946,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|RepTar|RNAhybrid|TargetRank
ORC2,Q13416,,hsa-miR-143-3p,0.428830848318694,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar
SMC1A,Q14683,,hsa-miR-10a-5p,0.428812625074512,11,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
CDC42,P60953,,hsa-miR-200b-3p,0.428804830157936,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid
PTK2,Q05397,,hsa-miR-551b-3p,0.428788930360728,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
PLEKHA7,Q6IQ23,,hsa-miR-940,0.428711860136989,12,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|MirMAP|MirTar|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank
KLF3,P57682,,hsa-miR-222-3p,0.428694288873338,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|RNAhybrid|TargetRank
FSTL4,Q6MZW2,,hsa-miR-150-5p,0.428684062605997,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PITA|TargetRank
NQO1,P15559,,hsa-miR-143-3p,0.428678652321504,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid
AIMP1,Q12904,,hsa-miR-155-5p,0.428669939729156,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
EPGN,Q6UW88,,hsa-miR-141-3p,0.428638627760841,10,Very High,BCmicrO|DIANA|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|RNAhybrid|TargetScan
CHAC2,Q8WUX2,,hsa-miR-200b-3p,0.428632802786343,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
HNRNPC,P07910,,hsa-miR-200a-3p,0.428620722812302,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank
KLHL15,Q96M94,,hsa-miR-181d-5p,0.428572426316034,10,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|TargetScan
KLHL18,O94889,,hsa-miR-141-3p,0.428514992950612,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|PACCMIT|RepTar
CSNK1G1,Q9HCP0,,hsa-miR-143-3p,0.428513423563796,11,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
DCP2,Q8IU60,,hsa-miR-200c-3p,0.428494971714167,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
FBRS,Q9HAH7,,hsa-miR-141-3p,0.428486794108893,9,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|miRcode|mirCoX|MirMAP|RNAhybrid|TargetScan
GRIA4,P48058,,hsa-miR-221-3p,0.4284772516707,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
PLEKHO2,Q8TD55,,hsa-miR-31-5p,0.428474443128153,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar
VPS11,Q9H270,,hsa-miR-150-5p,0.428473517024343,11,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirTar|RNAhybrid
SYT1,P21579,,hsa-miR-221-3p,0.428469027899718,11,Very High,BCmicrO|BiTargeting|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|RepTar|RNAhybrid
FREM1,Q5H8C1,,hsa-miR-200b-3p,0.428449256525116,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid
TET2,Q6N021,,hsa-miR-200b-3p,0.42844347879727,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid
LUZP6,Q538Z0,,hsa-miR-200a-3p,0.428438272195487,6,Very High,BCmicrO|Cupid|ElMMo3|miRDB|Mirza-G|TargetScan
IDH1,O75874,,hsa-miR-200b-3p,0.428420891445686,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|RNAhybrid
CLTC,Q00610,,hsa-miR-193b-3p,0.428420183703484,12,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
IRS4,O14654,,hsa-miR-200a-3p,0.428384164518058,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|MirSNP|RepTar|RNAhybrid|TargetRank
COL19A1,Q14993,,hsa-miR-940,0.42836226419288,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
MIER1,Q8N108,,hsa-miR-200c-3p,0.428360085422199,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
H6PD,O95479,,hsa-miR-940,0.428337204712488,13,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNA22|TargetRank|TargetSpy
TARS,P26639,,hsa-miR-150-5p,0.428335710637402,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
TRIM68,Q6AZZ1,,hsa-miR-150-5p,0.428323842872227,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
PDK4,Q16654,,hsa-miR-150-5p,0.428297690276775,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|TargetRank
INO80,Q9ULG1,,hsa-miR-193b-3p,0.428287437230247,9,Very High,BCmicrO|BiTargeting|DIANA|MirAncesTar|miRcode|MirMAP|MultiMiTar|RNAhybrid|TargetScan
HSF5,Q4G112,,hsa-miR-200c-3p,0.428283500303045,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|RepTar|RNAhybrid|TargetRank
ADIPOR1,Q96A54,,hsa-miR-221-3p,0.428260894601798,11,Very High,BCmicrO|DIANA|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RepTar|RNA22
LMTK2,Q8IWU2,,hsa-miR-150-5p,0.428249884430061,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar
CEP120,Q8N960,,hsa-miR-200b-3p,0.428210937951556,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
JAKMIP3,Q5VZ66,,hsa-miR-200b-3p,0.428204734772941,8,Very High,DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetScan
MACF1,Q9UPN3,,hsa-miR-10a-5p,0.428201986787028,10,Very High,BCmicrO|CoMeTa|Cupid|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|RNA22|RNAhybrid
KCNJ13,O60928,,hsa-miR-143-3p,0.428198390123804,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MultiMiTar|RepTar|RNAhybrid
PIGK,Q92643,,hsa-miR-221-3p,0.428197105203893,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNA22|RNAhybrid
BLOC1S5,Q8TDH9,,hsa-miR-10a-5p,0.428195842664122,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar
PEX12,O00623,,hsa-miR-193b-3p,0.428186722134106,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
CREM,Q03060,,hsa-miR-143-3p,0.428162229646318,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MultiMiTar|PITA|RepTar|RNAhybrid
STEAP3,Q658P3,,hsa-miR-150-5p,0.428145415908041,9,Very High,BCmicrO|CoMeTa|DIANA|MirAncesTar|miRcode|mirCoX|MirMAP|RNAhybrid|TargetScan
MAMDC2,Q7Z304,,hsa-miR-143-3p,0.428143287549277,10,Very High,BCmicrO|DIANA|microrna.org|MirAncesTar|miRcode|mirCoX|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
NBEA,Q8NFP9,,hsa-miR-181d-5p,0.428121472884245,8,Very High,BCmicrO|CoMeTa|Cupid|MBStar|microrna.org|MirMAP|RNAhybrid|TargetScan
CAND1,Q86VP6,,hsa-miR-155-5p,0.428116285778771,9,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|RNAhybrid
MLEC,Q14165,,hsa-miR-181d-5p,0.428108602496256,9,Very High,BCmicrO|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetRank|TargetScan
PDLIM5,Q96HC4,,hsa-miR-150-5p,0.428107969869756,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
FBXO22,Q8NEZ5,,hsa-miR-221-3p,0.428103052678175,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid
TIMM21,Q9BVV7,,hsa-miR-200b-3p,0.428082485381868,13,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RNAhybrid
ZNF286B,P0CG31,,hsa-miR-181d-5p,0.428073275461431,8,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|TargetScan
TCEA1,P23193,,hsa-miR-222-3p,0.428066353752109,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
KIF26B,Q2KJY2,,hsa-miR-155-5p,0.42805789406283,8,Very High,BCmicrO|BiTargeting|DIANA|MirAncesTar|miRcode|MirMAP|RNAhybrid|TargetScan
TMEM209,Q96SK2,,hsa-miR-222-3p,0.428042572992917,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
IGFL1,Q6UW32,,hsa-miR-143-3p,0.428034888565933,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
SLC6A6,P31641,,hsa-miR-150-5p,0.428018677470777,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|RepTar|RNAhybrid
HOXA2,O43364,,hsa-miR-150-5p,0.42800919934899,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G
HEATR5A,Q86XA9,,hsa-miR-141-3p,0.427993670437347,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
IKZF2,Q9UKS7,,hsa-miR-31-5p,0.427974014544388,11,Very High,BCmicrO|BiTargeting|CoMeTa|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar|PITA|RNAhybrid
STAG3L4,Q8TBR4,Yes,hsa-miR-143-3p,0.427966295232802,8,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|microrna.org|miRcode|mirCoX|TargetRank
COA1,Q9GZY4,,hsa-miR-143-3p,0.427945757005366,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
STS,P08842,,hsa-miR-143-3p,0.427919349722381,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|RepTar
MGARP,Q8TDB4,,hsa-miR-143-3p,0.427913609003431,13,Very High,BCmicrO|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
SHISA6,Q6ZSJ9,,hsa-miR-31-5p,0.427906577575496,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PITA|TargetRank
SETD5,Q9C0A6,,hsa-miR-143-3p,0.427893764726528,10,Very High,BCmicrO|BiTargeting|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRTar2GO|RNAhybrid
YWHAZ,P63104,,hsa-miR-143-3p,0.427888907240908,11,Very High,BCmicrO|CoMeTa|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid
TAOK1,Q7L7X3,,hsa-miR-193b-3p,0.427876272713418,9,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|TargetScan
MRPS27,Q92552,,hsa-miR-155-5p,0.42787161543152,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
FRMPD4,Q14CM0,,hsa-miR-193b-3p,0.427862244895167,13,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar
SP1,P08047,,hsa-miR-193b-3p,0.427858398648644,9,Very High,BCmicrO|DIANA|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|miRTar2GO|MultiMiTar
SEC62,Q99442,,hsa-miR-200b-3p,0.427854941714801,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RNAhybrid
MRPS16,Q9Y3D3,,hsa-miR-181d-5p,0.427851051167354,14,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
FAXC,Q5TGI0,,hsa-miR-200a-3p,0.427816158029097,9,Very High,BCmicrO|ElMMo3|MBStar|MirAncesTar|miRDB|MirTar|Mirza-G|RNAhybrid|TargetScan
TMED2,Q15363,,hsa-miR-155-5p,0.427808221589493,13,Very High,BCmicrO|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
DCAF6,Q58WW2,,hsa-miR-31-5p,0.427807359266856,9,Very High,BCmicrO|Cupid|MBStar|microrna.org|miRcode|MirMAP|Mirza-G|MultiMiTar|RNAhybrid
LPIN2,Q92539,,hsa-miR-31-5p,0.427796845107673,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar
ZBTB14,O43829,,hsa-miR-200c-3p,0.427796116645385,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
TULP4,Q9NRJ4,,hsa-miR-10a-5p,0.427783919636641,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
RTL10,Q7L3V2,,hsa-miR-31-5p,0.427782812275506,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|TargetRank
ARAP3,Q8WWN8,,hsa-miR-150-5p,0.42776424898958,12,Very High,BCmicrO|CoMeTa|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|RNAhybrid
C17orf102,A2RUQ5,,hsa-miR-31-5p,0.427748425729481,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|PITA|RepTar|TargetScan
TAF9B,Q9HBM6,,hsa-miR-200b-3p,0.427746586004172,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar
ANKRD52,Q8NB46,,hsa-miR-940,0.427744968547372,12,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar
GNG2,P59768,,hsa-miR-143-3p,0.427737748528196,14,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PITA|RNAhybrid
C6orf118,Q5T5N4,,hsa-miR-193b-3p,0.427708680987516,11,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|RepTar|TargetRank
SLMAP,Q14BN4,,hsa-miR-200c-3p,0.427681201467033,10,Very High,BCmicrO|Cupid|ElMMo3|MBStar|microrna.org|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
SPTLC2,O15270,,hsa-miR-150-5p,0.427666840921334,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
