ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7993165	0.9759	0.95360034	-5.85e-02	-5.7846	-5.64e-03		
8099541	0.976	0.95370715	-5.84e-02	-5.7846	-6.13e-03	QDPR	quinoid dihydropteridine reductase
8124388	0.976	0.95376491	-5.83e-02	-5.7846	-4.35e-03	HIST1H3B	histone cluster 1, H3b
8065089	0.9763	0.95415278	-5.78e-02	-5.7847	-5.61e-03	KIF16B	kinesin family member 16B
8070930	0.9763	0.95416814	5.78e-02	-5.7847	3.85e-03		
7941865	0.9763	0.95418881	-5.78e-02	-5.7847	-4.19e-03	RAD9A	RAD9 checkpoint clamp component A
8157193	0.9764	0.95424816	5.77e-02	-5.7847	4.32e-03	ZNF483	zinc finger protein 483
7927773	0.9765	0.95440404	-5.75e-02	-5.7847	-2.09e-03		
8165665	0.9765	0.9544486	-5.75e-02	-5.7847	-3.39e-03		
8002618	0.9765	0.95447797	5.74e-02	-5.7847	3.79e-03	ZNF821	zinc finger protein 821
8041273	0.9766	0.95464035	-5.72e-02	-5.7847	-6.23e-03	YIPF4	Yip1 domain family member 4
7986433	0.9766	0.95464146	-5.72e-02	-5.7847	-3.49e-03	ASB7	ankyrin repeat and SOCS box containing 7
7940737	0.9766	0.95465252	5.72e-02	-5.7847	1.63e-02	SLC22A10	solute carrier family 22 member 10
7961540	0.9767	0.95479305	-5.70e-02	-5.7847	-4.41e-03	RERG	RAS like estrogen regulated growth inhibitor
8011671	0.9767	0.95486431	5.69e-02	-5.7847	4.04e-03	GGT6	gamma-glutamyltransferase 6
8068520	0.9767	0.9549171	-5.69e-02	-5.7847	-1.77e-03		
8030113	0.9767	0.95495136	-5.68e-02	-5.7847	-3.64e-03	RUVBL2	RuvB like AAA ATPase 2
8076815	0.9768	0.95502058	-5.67e-02	-5.7847	-2.86e-03	LPEQ6126	uncharacterized LOC100128818
8018258	0.9768	0.95512976	-5.66e-02	-5.7847	-4.66e-03	USH1G	USH1 protein network component sans
7940018	0.9768	0.95514042	5.66e-02	-5.7847	2.48e-03		
7982507	0.9768	0.95518451	-5.65e-02	-5.7847	-7.16e-03	EMC4///EMC4	ER membrane protein complex subunit 4///ER membrane protein complex subunit 4
7974895	0.9768	0.95521763	-5.65e-02	-5.7847	-1.80e-03	LINC00643	long intergenic non-protein coding RNA 643
7964665	0.9769	0.95536479	5.63e-02	-5.7848	2.70e-03	DPY19L2	dpy-19 like 2
8032265	0.9769	0.95542814	5.62e-02	-5.7848	4.18e-03	MEX3D	mex-3 RNA binding family member D
8048761	0.9769	0.95544047	-5.62e-02	-5.7848	-7.21e-03		
7904448	0.9769	0.95544427	5.62e-02	-5.7848	2.85e-03		
8176935	0.977	0.95554492	-5.61e-02	-5.7848	-4.05e-03	PRY2///PRY	PTPN13-like, Y-linked 2///PTPN13-like, Y-linked
8042566	0.977	0.95559853	5.60e-02	-5.7848	4.85e-03		
7961820	0.977	0.95563329	5.60e-02	-5.7848	3.02e-03	LINC00477	long intergenic non-protein coding RNA 477
7901247	0.9771	0.95571168	-5.59e-02	-5.7848	-3.67e-03	DMBX1	diencephalon/mesencephalon homeobox 1
7899737	0.9771	0.95574047	-5.58e-02	-5.7848	-4.52e-03	EIF3I	eukaryotic translation initiation factor 3 subunit I
8001373	0.9771	0.95580862	-5.57e-02	-5.7848	-3.39e-03	SNX20	sorting nexin 20
8116113	0.9771	0.95583482	5.57e-02	-5.7848	3.61e-03	FAM193B	family with sequence similarity 193 member B
8049534	0.9771	0.95593159	-5.56e-02	-5.7848	-1.13e-02	LRRFIP1	LRR binding FLII interacting protein 1
8043459	0.9771	0.95593628	5.56e-02	-5.7848	8.57e-03	IGKC	immunoglobulin kappa constant
8073449	0.9773	0.95618755	5.53e-02	-5.7848	3.83e-03	CSDC2	cold shock domain containing C2
7955997	0.9773	0.95619706	-5.53e-02	-5.7848	-3.21e-03	OR6C76	olfactory receptor family 6 subfamily C member 76
8055494	0.9774	0.95630577	5.51e-02	-5.7848	3.91e-03		
8094599	0.9774	0.95632743	5.51e-02	-5.7848	5.60e-03	KLF3	Kruppel like factor 3
8030187	0.9774	0.95635375	5.51e-02	-5.7848	3.67e-03	CGB2///CGB1///CGB8///CGB7///CGB5///LHB///CGB3///CGB7	chorionic gonadotropin beta subunit 2///chorionic gonadotropin beta subunit 1///chorionic gonadotropin beta subunit 8///chorionic gonadotropin beta subunit 7///chorionic gonadotropin beta subunit 5///luteinizing hormone beta polypeptide///chorionic gonadotropin beta subunit 3///chorionic gonadotropin beta subunit 7
8176644	0.9774	0.95644006	-5.49e-02	-5.7848	-3.99e-03	TMSB4Y	thymosin beta 4, Y-linked
7981385	0.9774	0.95646478	-5.49e-02	-5.7848	-2.95e-03		
8005733	0.9774	0.95647648	-5.49e-02	-5.7848	-5.02e-03	NCOR1P1///NCOR1	nuclear receptor corepressor 1 pseudogene 1///nuclear receptor corepressor 1
8148962	0.9775	0.95661528	-5.47e-02	-5.7848	-7.33e-03	OR4F29///OR4F21///OR4F16///OR4F3	olfactory receptor family 4 subfamily F member 29///olfactory receptor family 4 subfamily F member 21///olfactory receptor family 4 subfamily F member 16///olfactory receptor family 4 subfamily F member 3
8106528	0.9775	0.95665304	-5.47e-02	-5.7848	-6.12e-03		
8161429	0.9775	0.95670072	5.46e-02	-5.7848	3.27e-03		
8063410	0.9776	0.95682045	-5.45e-02	-5.7848	-3.63e-03	PARD6B	par-6 family cell polarity regulator beta
8081867	0.9776	0.95682553	-5.45e-02	-5.7848	-6.68e-03	TIMMDC1	translocase of inner mitochondrial membrane domain containing 1
7971663	0.9776	0.95684966	-5.44e-02	-5.7848	-4.75e-03	DLEU7	deleted in lymphocytic leukemia, 7
8143955	0.9776	0.95688874	-5.44e-02	-5.7848	-3.62e-03		
8049722	0.9777	0.95699673	-5.42e-02	-5.7849	-2.93e-03	GPR35	G protein-coupled receptor 35
7919051	0.9777	0.95702879	-5.42e-02	-5.7849	-3.59e-03	ZNF697	zinc finger protein 697
7975406	0.9777	0.95708054	-5.41e-02	-5.7849	-3.69e-03	ADAM21	ADAM metallopeptidase domain 21
8025278	0.9777	0.95709816	-5.41e-02	-5.7849	-4.55e-03	RETN	resistin
8121814	0.9777	0.95713128	5.41e-02	-5.7849	2.93e-03	NKAIN2	Na+/K+ transporting ATPase interacting 2
8064613	0.9777	0.95721837	5.40e-02	-5.7849	3.15e-03	SLC4A11	solute carrier family 4 member 11
8103188	0.9777	0.95724021	-5.39e-02	-5.7849	-4.45e-03	GATB	glutamyl-tRNA amidotransferase subunit B
7912515	0.9778	0.95735856	5.38e-02	-5.7849	3.14e-03	NPPA	natriuretic peptide A
7944478	0.9778	0.9573663	-5.38e-02	-5.7849	-3.41e-03	PDZD3	PDZ domain containing 3
8130408	0.9778	0.95746552	5.37e-02	-5.7849	4.98e-03	IPCEF1///CNKSR3	interaction protein for cytohesin exchange factors 1///CNKSR family member 3
8022342	0.978	0.95767797	-5.34e-02	-5.7849	-3.61e-03	AFG3L2	AFG3 like matrix AAA peptidase subunit 2
8146285	0.978	0.95771966	5.33e-02	-5.7849	3.62e-03	HGSNAT	heparan-alpha-glucosaminide N-acetyltransferase
7963261	0.978	0.9577571	-5.33e-02	-5.7849	-4.31e-03		
7904974	0.978	0.95779994	-5.32e-02	-5.7849	-5.55e-03	PFN1P2	profilin 1 pseudogene 2
7936925	0.9781	0.95787411	-5.31e-02	-5.7849	-3.22e-03	FLJ37035	uncharacterized LOC399821
8029907	0.9781	0.95793117	-5.31e-02	-5.7849	-3.99e-03	C5AR1	complement component 5a receptor 1
8133571	0.9781	0.95796964	5.30e-02	-5.7849	2.80e-03	SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1
8011861	0.9781	0.95797532	-5.30e-02	-5.7849	-4.20e-03	DHX33	DEAH-box helicase 33
7948123	0.9781	0.95804197	5.29e-02	-5.7849	2.10e-03		
8025474	0.9781	0.95807932	5.29e-02	-5.7849	2.16e-03		
8095139	0.9783	0.9582597	-5.27e-02	-5.7849	-6.34e-03	SRD5A3	steroid 5 alpha-reductase 3
8065084	0.9783	0.95831881	5.26e-02	-5.7849	3.75e-03	LOC613266	uncharacterized LOC613266
7899187	0.9783	0.9583912	5.25e-02	-5.7849	5.41e-03	HMGN2	high mobility group nucleosomal binding domain 2
8085193	0.9783	0.95840846	-5.25e-02	-5.7849	-6.81e-03	THUMPD3-AS1	THUMPD3 antisense RNA 1
8048701	0.9783	0.95844779	-5.24e-02	-5.7849	-3.22e-03		
8116479	0.9784	0.9585647	5.23e-02	-5.785	2.75e-03		
8156024	0.9784	0.95863688	-5.22e-02	-5.785	-2.45e-03		
8022007	0.9784	0.95867421	-5.21e-02	-5.785	-6.67e-03		
8123760	0.9786	0.95891958	-5.18e-02	-5.785	-8.35e-03	LY86-AS1	LY86 antisense RNA 1
8027884	0.9787	0.95901475	-5.17e-02	-5.785	-5.34e-03		
8140730	0.9787	0.95905143	5.17e-02	-5.785	3.68e-03	TMEM243	transmembrane protein 243
7962703	0.9787	0.95908856	-5.16e-02	-5.785	-3.25e-03	COL2A1	collagen type II alpha 1 chain
8036038	0.9787	0.95915808	5.15e-02	-5.785	2.52e-03	ZNF599	zinc finger protein 599
8117890	0.9787	0.95921354	5.14e-02	-5.785	4.68e-03	HLA-H///HLA-F///HLA-E///HLA-B///HLA-A///HLA-A	major histocompatibility complex, class I, H (pseudogene)///major histocompatibility complex, class I, F///major histocompatibility complex, class I, E///major histocompatibility complex, class I, B///major histocompatibility complex, class I, A///major histocompatibility complex, class I, A
7949717	0.9787	0.95925	-5.14e-02	-5.785	-4.57e-03		
8059532	0.9787	0.95926079	-5.14e-02	-5.785	-2.84e-03	C2orf83	chromosome 2 open reading frame 83
8050240	0.9787	0.95926622	5.14e-02	-5.785	4.85e-03	ODC1	ornithine decarboxylase 1
8081405	0.9788	0.95942884	5.12e-02	-5.785	1.85e-03		
8019604	0.9788	0.9594701	5.11e-02	-5.785	2.06e-03	KRT40	keratin 40
8110960	0.9788	0.95950861	-5.11e-02	-5.785	-1.91e-03	TAS2R1	taste 2 receptor member 1
8103520	0.9788	0.95952129	5.11e-02	-5.785	5.28e-03	TRIM61	tripartite motif containing 61
8077441	0.9788	0.9595435	-5.10e-02	-5.785	-1.01e-02	BHLHE40	basic helix-loop-helix family member e40
8125748	0.979	0.95968917	-5.08e-02	-5.785	-3.51e-03	LYPLA2	lysophospholipase II
8075728	0.979	0.95977518	5.07e-02	-5.785	3.17e-03	MYH9	myosin, heavy chain 9, non-muscle
8083053	0.9791	0.95989053	5.06e-02	-5.785	2.67e-03	TRIM42	tripartite motif containing 42
8152119	0.9791	0.95990254	5.06e-02	-5.785	3.23e-03	NCALD	neurocalcin delta
7955863	0.9791	0.95992369	-5.06e-02	-5.785	-2.81e-03	MIR196A2	microRNA 196a-2
8113344	0.9791	0.95999061	5.05e-02	-5.785	7.68e-03		
8089875	0.9791	0.96014941	5.03e-02	-5.785	1.98e-03	POLQ	DNA polymerase theta
7980452	0.9791	0.96015553	5.03e-02	-5.785	3.55e-03		
8055096	0.9791	0.96019439	5.02e-02	-5.7851	4.85e-03	AMMECR1L	AMMECR1 like
7937016	0.9791	0.9601987	5.02e-02	-5.7851	6.91e-03	CLRN3	clarin 3
8065163	0.9791	0.96029588	-5.01e-02	-5.7851	-1.80e-03		
8154731	0.9791	0.96029598	-5.01e-02	-5.7851	-3.36e-03		
8076668	0.9791	0.96031018	5.01e-02	-5.7851	3.55e-03	KIAA1644	KIAA1644
8067588	0.9791	0.9603183	5.01e-02	-5.7851	4.06e-03	LINC00029	long intergenic non-protein coding RNA 29
8133590	0.9792	0.96038346	-5.00e-02	-5.7851	-2.63e-03	SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1
8145611	0.9792	0.96045321	-4.99e-02	-5.7851	-3.34e-03	FZD3	frizzled class receptor 3
8083223	0.9792	0.96052334	4.98e-02	-5.7851	7.01e-03	C3orf58	chromosome 3 open reading frame 58
8050423	0.9792	0.96052968	-4.98e-02	-5.7851	-4.22e-03	MYCNOS	MYCN opposite strand
8092682	0.9792	0.9605432	4.98e-02	-5.7851	2.96e-03	SST	somatostatin
8141423	0.9792	0.96061188	4.97e-02	-5.7851	3.71e-03	MIR106B	microRNA 106b
7914807	0.9792	0.96068986	4.96e-02	-5.7851	3.53e-03		
8136341	0.9792	0.96070188	-4.96e-02	-5.7851	-3.47e-03	BPGM	bisphosphoglycerate mutase
8062962	0.9792	0.9607235	4.95e-02	-5.7851	2.71e-03		
8068164	0.9792	0.96072764	-4.95e-02	-5.7851	-1.67e-03	KRTAP20-3	keratin associated protein 20-3
8026564	0.9792	0.96078344	-4.95e-02	-5.7851	-5.58e-03	KLF2	Kruppel like factor 2
7964577	0.9792	0.96080695	-4.94e-02	-5.7851	-4.02e-03	PP12719	uncharacterized LOC100653022
7930627	0.9792	0.96086228	4.94e-02	-5.7851	4.01e-03	ADRB1	adrenoceptor beta 1
7972016	0.9792	0.96093932	-4.93e-02	-5.7851	-3.57e-03		
8076754	0.9792	0.96096921	4.92e-02	-5.7851	2.55e-03	PKDREJ	polycystin (PKD) family receptor for egg jelly
8097628	0.9792	0.96100699	4.92e-02	-5.7851	7.54e-03	HHIP	hedgehog interacting protein
8012696	0.9792	0.9610107	-4.92e-02	-5.7851	-2.00e-03	MYH4	myosin heavy chain 4
8010778	0.9792	0.96101157	-4.92e-02	-5.7851	-3.01e-03		
7911578	0.9792	0.96102243	4.92e-02	-5.7851	4.73e-03	CDK11A	cyclin dependent kinase 11A
8008768	0.9793	0.96114283	4.90e-02	-5.7851	2.55e-03	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E
8069827	0.9793	0.96118222	-4.90e-02	-5.7851	-2.37e-03	KRTAP19-2	keratin associated protein 19-2
8154527	0.9793	0.96127434	-4.88e-02	-5.7851	-4.30e-03		
8078284	0.9793	0.9613019	4.88e-02	-5.7851	2.57e-03		
8092199	0.9794	0.96134596	4.88e-02	-5.7851	1.12e-03		
8082261	0.9795	0.96150685	-4.86e-02	-5.7851	-1.79e-03	ROPN1B///ROPN1	rhophilin associated tail protein 1B///rhophilin associated tail protein 1
7953943	0.9795	0.96154326	4.85e-02	-5.7851	4.62e-03	GABARAPL1	GABA type A receptor associated protein like 1
8127128	0.9795	0.96161533	-4.84e-02	-5.7851	-3.68e-03	LOC105375092	uncharacterized LOC105375092
8149811	0.9795	0.96164578	-4.84e-02	-5.7851	-2.80e-03	NKX3-1	NK3 homeobox 1
7914847	0.9795	0.96169373	4.83e-02	-5.7851	3.99e-03	C1orf216	chromosome 1 open reading frame 216
7974341	0.9795	0.96169512	4.83e-02	-5.7851	3.17e-03	GNG2	G protein subunit gamma 2
7988077	0.9795	0.96174078	4.83e-02	-5.7851	3.52e-03	LCMT2	leucine carboxyl methyltransferase 2
8102567	0.9796	0.96185673	4.81e-02	-5.7851	2.42e-03	PRDM5	PR/SET domain 5
8073072	0.9796	0.96190718	-4.80e-02	-5.7852	-3.60e-03	APOBEC3D	apolipoprotein B mRNA editing enzyme catalytic subunit 3D
8083779	0.9797	0.96201994	4.79e-02	-5.7852	3.71e-03	SERPINI1	serpin family I member 1
7922058	0.9799	0.96233349	4.75e-02	-5.7852	5.44e-03	ADCY10	adenylate cyclase 10, soluble
8012823	0.9799	0.96234622	4.75e-02	-5.7852	3.52e-03	SCO1	SCO1 cytochrome c oxidase assembly protein
8042558	0.9799	0.96236328	-4.75e-02	-5.7852	-4.21e-03	ANKRD53	ankyrin repeat domain 53
7939368	0.9799	0.96237261	-4.75e-02	-5.7852	-2.62e-03	TRIM44	tripartite motif containing 44
8043465	0.9799	0.96243156	-4.74e-02	-5.7852	-9.41e-03	IGKC	immunoglobulin kappa constant
8179731	0.98	0.96248259	4.73e-02	-5.7852	3.77e-03	HLA-C///HLA-B///HLA-C///HLA-B	major histocompatibility complex, class I, C///major histocompatibility complex, class I, B///major histocompatibility complex, class I, C///major histocompatibility complex, class I, B
7933073	0.98	0.96258654	-4.72e-02	-5.7852	-3.37e-03	GJD4	gap junction protein delta 4
8171883	0.98	0.96258913	4.72e-02	-5.7852	3.17e-03	PPP4R3CP	protein phosphatase 4 regulatory subunit 3C, pseudogene
7913883	0.9801	0.9627273	-4.70e-02	-5.7852	-3.65e-03	PAFAH2	platelet activating factor acetylhydrolase 2
7996281	0.9802	0.96286867	4.68e-02	-5.7852	3.23e-03	BEAN1	brain expressed, associated with NEDD4, 1
8098940	0.9802	0.96297857	4.67e-02	-5.7852	1.55e-03		
8088491	0.9802	0.96298497	4.67e-02	-5.7852	2.08e-03	CADPS	calcium dependent secretion activator
8107722	0.9802	0.9629894	4.67e-02	-5.7852	2.43e-03	MEGF10	multiple EGF like domains 10
8035903	0.9802	0.96301238	4.67e-02	-5.7852	4.47e-03		
8137470	0.9802	0.9630417	-4.66e-02	-5.7852	-3.70e-03		
7959848	0.9803	0.96313458	4.65e-02	-5.7852	4.36e-03		
7994371	0.9803	0.96314438	4.65e-02	-5.7852	5.08e-03	NPIPB9///NPIPB5///NPIPB6///PDXDC2P///NPIPB3	nuclear pore complex interacting protein family member B9///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B6///pyridoxal dependent decarboxylase domain containing 2, pseudogene///nuclear pore complex interacting protein family member B3
8161017	0.9803	0.96319632	-4.64e-02	-5.7852	-3.31e-03	SIT1	signaling threshold regulating transmembrane adaptor 1
8122744	0.9803	0.96322947	-4.64e-02	-5.7852	-5.58e-03	IYD	iodotyrosine deiodinase
8004532	0.9803	0.96325889	-4.63e-02	-5.7852	-2.41e-03		
8006183	0.9803	0.96327868	4.63e-02	-5.7852	3.93e-03	SUZ12P1	SUZ12 polycomb repressive complex 2 subunit pseudogene 1
8119894	0.9803	0.96338254	4.62e-02	-5.7852	2.88e-03		
8167656	0.9803	0.9633917	-4.62e-02	-5.7852	-5.49e-03	MAGED1	MAGE family member D1
7963986	0.9804	0.96356774	-4.60e-02	-5.7852	-4.71e-03	RAB13	RAB13, member RAS oncogene family
8000779	0.9804	0.96357684	-4.59e-02	-5.7852	-3.38e-03	TBX6	T-box 6
7985253	0.9804	0.96359755	4.59e-02	-5.7852	3.61e-03	ST20-AS1	ST20 antisense RNA 1
8121739	0.9805	0.96377672	-4.57e-02	-5.7853	-3.73e-03		
8124524	0.9805	0.9637843	4.57e-02	-5.7853	3.20e-03	HIST1H2AK	histone cluster 1, H2ak
8055361	0.9805	0.96380418	-4.57e-02	-5.7853	-1.19e-03	MAP3K19	mitogen-activated protein kinase kinase kinase 19
8043431	0.9805	0.96386526	4.56e-02	-5.7853	1.12e-02	IGKC	immunoglobulin kappa constant
7917645	0.9806	0.96400381	4.54e-02	-5.7853	1.90e-03	RNA45S5///RNA28S5	RNA, 45S pre-ribosomal 5///RNA, 28S ribosomal 5
7943098	0.9807	0.9640561	-4.53e-02	-5.7853	-3.26e-03	MTNR1B	melatonin receptor 1B
8021565	0.9807	0.9641977	4.52e-02	-5.7853	3.64e-03	PHLPP1	PH domain and leucine rich repeat protein phosphatase 1
8140424	0.9807	0.96419843	-4.52e-02	-5.7853	-2.51e-03	SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1
7976436	0.981	0.96445871	-4.48e-02	-5.7853	-4.48e-03	IFI27L1	interferon alpha inducible protein 27 like 1
7953981	0.9812	0.9647313	4.45e-02	-5.7853	2.72e-03	ETV6///INO80D	ETS variant 6///INO80 complex subunit D
8025996	0.9815	0.96501646	4.41e-02	-5.7853	1.19e-03		
8157679	0.9815	0.96513335	-4.40e-02	-5.7853	-2.56e-03	OR1Q1	olfactory receptor family 1 subfamily Q member 1
8039196	0.9815	0.9651417	-4.40e-02	-5.7853	-3.19e-03	LILRB3	leukocyte immunoglobulin like receptor B3
8137517	0.9817	0.96530375	-4.38e-02	-5.7853	-2.92e-03	HTR5A	5-hydroxytryptamine receptor 5A
8065633	0.9817	0.96537459	-4.37e-02	-5.7853	-3.23e-03		
7907160	0.9817	0.96538493	-4.37e-02	-5.7853	-4.95e-03	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
7975799	0.9818	0.9654974	-4.35e-02	-5.7853	-4.17e-03	FLVCR2	feline leukemia virus subgroup C cellular receptor family member 2
7919340	0.9818	0.96559668	-4.34e-02	-5.7853	-3.38e-03	GJA5	gap junction protein alpha 5
8052143	0.9818	0.96563635	4.33e-02	-5.7854	5.05e-03	GPR75	G protein-coupled receptor 75
8117739	0.9818	0.96563928	-4.33e-02	-5.7854	-3.68e-03		
8152863	0.982	0.96585221	4.31e-02	-5.7854	4.16e-03		
8004133	0.982	0.96596004	4.29e-02	-5.7854	3.97e-03	RPAIN	RPA interacting protein
7967091	0.982	0.96597304	4.29e-02	-5.7854	4.54e-03	SPPL3///SPPL3	signal peptide peptidase like 3///signal peptide peptidase like 3
8121009	0.982	0.96600607	-4.29e-02	-5.7854	-2.78e-03	C6orf163	chromosome 6 open reading frame 163
8003892	0.982	0.9660122	4.29e-02	-5.7854	2.99e-03	SMTNL2	smoothelin like 2
7989491	0.982	0.96607728	4.28e-02	-5.7854	3.29e-03		
8134856	0.982	0.96612875	4.27e-02	-5.7854	2.45e-03	FBXO24	F-box protein 24
7991469	0.982	0.96614288	-4.27e-02	-5.7854	-3.47e-03	FAM169B	family with sequence similarity 169 member B
8019593	0.9821	0.96622991	-4.26e-02	-5.7854	-2.18e-03	KRTAP3-1	keratin associated protein 3-1
7921552	0.9821	0.96627519	4.25e-02	-5.7854	2.52e-03	DCAF8	DDB1 and CUL4 associated factor 8
7945781	0.9823	0.9665279	-4.22e-02	-5.7854	-3.72e-03	PHLDA2	pleckstrin homology like domain family A member 2
8178205	0.9823	0.96660566	4.21e-02	-5.7854	5.45e-03	HLA-DQA2///HLA-DQA1	major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1
7952549	0.9823	0.9666215	4.21e-02	-5.7854	3.12e-03	RPUSD4	RNA pseudouridylate synthase domain containing 4
7991638	0.9823	0.96663956	4.21e-02	-5.7854	3.54e-03		
8114920	0.9823	0.96668172	-4.20e-02	-5.7854	-3.06e-03	DPYSL3	dihydropyrimidinase like 3
8173930	0.9823	0.96670223	4.20e-02	-5.7854	2.27e-03	DIAPH2-AS1	DIAPH2 antisense RNA 1
8043218	0.9824	0.96680631	4.19e-02	-5.7854	3.38e-03	USP39	ubiquitin specific peptidase 39
8021374	0.9826	0.96710657	-4.15e-02	-5.7854	-2.25e-03		
8139915	0.9826	0.96712685	4.15e-02	-5.7854	2.23e-03		
8160284	0.9827	0.96721302	-4.13e-02	-5.7854	-4.32e-03	HAUS6	HAUS augmin like complex subunit 6
8141273	0.9827	0.96724716	-4.13e-02	-5.7854	-4.12e-03	PDAP1	PDGFA associated protein 1
8115158	0.9827	0.96729898	-4.12e-02	-5.7854	-4.56e-03	RPS14	ribosomal protein S14
8162502	0.9827	0.96735937	-4.12e-02	-5.7854	-4.69e-03	FBP1	fructose-bisphosphatase 1
7940253	0.9829	0.9675973	-4.09e-02	-5.7854	-1.32e-03	MS4A6E	membrane spanning 4-domains A6E
8174351	0.9829	0.96760925	-4.08e-02	-5.7854	-2.90e-03	NUP62CL	nucleoporin 62 C-terminal like
7978653	0.9829	0.96763269	-4.08e-02	-5.7854	-4.34e-03	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1
8062444	0.983	0.96778206	-4.06e-02	-5.7855	-2.93e-03	BPI	bactericidal/permeability-increasing protein
8148512	0.983	0.96780305	-4.06e-02	-5.7855	-3.56e-03	FP248	Putative chemokine-related protein FP248
8046276	0.9831	0.9679258	4.05e-02	-5.7855	3.69e-03	SP5	Sp5 transcription factor
8168447	0.9832	0.9681055	4.02e-02	-5.7855	3.02e-03	PBDC1	polysaccharide biosynthesis domain containing 1
8064191	0.9832	0.96810958	-4.02e-02	-5.7855	-2.03e-03	TPD52L2	tumor protein D52 like 2
8115584	0.9832	0.96811389	-4.02e-02	-5.7855	-2.59e-03	CCNJL	cyclin J like
7938049	0.9833	0.96823521	4.01e-02	-5.7855	2.36e-03	OR56B1	olfactory receptor family 56 subfamily B member 1
7930299	0.9834	0.96836824	-3.99e-02	-5.7855	-2.50e-03	SFR1	SWI5 dependent homologous recombination repair protein 1
8125843	0.9835	0.96856428	-3.96e-02	-5.7855	-2.34e-03	SPDEF	SAM pointed domain containing ETS transcription factor
7955787	0.9835	0.96862754	3.96e-02	-5.7855	2.52e-03	SP1	Sp1 transcription factor
8114207	0.9835	0.9686681	3.95e-02	-5.7855	5.89e-03		
8129835	0.9835	0.96871416	3.95e-02	-5.7855	1.69e-03		
8102998	0.9835	0.96872597	-3.94e-02	-5.7855	-1.43e-03	GYPA	glycophorin A (MNS blood group)
8100990	0.9835	0.96872736	3.94e-02	-5.7855	1.86e-03	PPBPP2	pro-platelet basic protein pseudogene 2
7901227	0.9835	0.96874047	-3.94e-02	-5.7855	-1.47e-03		
8020973	0.9835	0.96881435	3.93e-02	-5.7855	2.35e-03	FHOD3	formin homology 2 domain containing 3
8143433	0.9835	0.96883662	-3.93e-02	-5.7855	-3.18e-03	MRPS33	mitochondrial ribosomal protein S33
8065124	0.9835	0.96884452	-3.93e-02	-5.7855	-2.10e-03	BFSP1	beaded filament structural protein 1
7986639	0.9835	0.96888455	-3.92e-02	-5.7855	-5.07e-03		
7932254	0.9837	0.96907256	-3.90e-02	-5.7855	-3.04e-03	ITGA8	integrin subunit alpha 8
8151627	0.9837	0.96914862	-3.89e-02	-5.7855	-2.89e-03	LOC101929601///REXO1L2P///REXO1L1P	putative exonuclease GOR///REX1, RNA exonuclease 1 homolog-like 2, pseudogene///REX1, RNA exonuclease 1 homolog-like 1, pseudogene
8151615	0.9838	0.96921324	3.88e-02	-5.7855	2.92e-03	LOC101929601///REXO1L2P///REXO1L1P	putative exonuclease GOR///REX1, RNA exonuclease 1 homolog-like 2, pseudogene///REX1, RNA exonuclease 1 homolog-like 1, pseudogene
8158939	0.984	0.9694606	3.85e-02	-5.7855	2.30e-03	GFI1B	growth factor independent 1B transcriptional repressor
8120210	0.984	0.96951536	3.84e-02	-5.7855	2.39e-03	IL17A	interleukin 17A
8026381	0.984	0.96959197	3.83e-02	-5.7855	2.76e-03		
8007363	0.9842	0.96976958	-3.81e-02	-5.7855	-3.05e-03	WNK4	WNK lysine deficient protein kinase 4
7967622	0.9843	0.96988318	-3.80e-02	-5.7856	-2.41e-03		
